,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
R.Middle_D_s_x,332.2314575194,124.11690673829999,61.0426052092,18.44167594908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.6420425414999995,18.876056289666,27.72853775026,29.769372177119998,31.749546432499994,32.7414024353,31.84230537416,30.09057426452,27.10063858032,20.276472473120002,9.358523941048002,-1.4512342214582001,-8.175579738618001,-9.980966186516,-8.928966140748,-7.115901184082,-6.309066390992,-6.31712436676
R.Middle_D_s_y,434.62972106920006,262.3983764648,258.40144043,179.07189941400003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.073248291000006,259.033728027,244.67232360819997,246.2579559328,247.841415405,253.4121002196,254.49331054700002,257.0774475098,261.50191650380003,265.68067016599997,263.8601379396,261.391674805,261.97316284199997,260.7842468262,258.2116149902,257.9062316896,258.8844543458,259.2244262695
R.Middle_D_s_z,415.64433441159997,264.79030456559997,225.215789795,142.33977355960002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.01550827026,11.7459160447162,3.7174274683,7.537534618378001,7.977240753176001,7.6528085708620015,7.148337841032,8.677843570718,13.48182487488,17.1077009201,20.51414375306,21.508272933959997,22.27178764344,23.2727306366,24.706797027580002,25.5429386139,25.8528011322,26.121734619150004
R.Middle_D_e_x,327.9002807616001,119.8720245361,53.874073409994004,8.63114719391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.26604537964,24.372912073136,35.513294601439995,38.151304626480005,39.838124084440004,40.550708007820006,36.7826911926,35.611151886,33.76785507202,26.11571884156,14.507468414298,3.2327707454582004,-2.9769290447239998,-4.816531085968,-3.900233840944,-2.181158351896,-1.1298047304160002,-0.931722432375
R.Middle_D_e_y,441.36413269059994,259.62967529300005,258.7575622558,185.1381591796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.9086669922,257.73873291,241.5340698242,244.909475708,247.1703338624,252.9942901612,255.2767486574,257.67435913080004,262.2329956052,266.544970703,265.5112670898,263.71801757820003,264.2086364748,262.7084960936,260.31606445299997,259.8939575196,260.80550537100004,261.287078857
R.Middle_D_e_z,418.34914207442,270.031881714,226.1916870118,138.774783325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.287647247319999,1.1335536956860004,-10.582596683492,-6.829712390900001,-6.628970813752,-7.084763908388001,-8.790600967408,-7.0557972908019995,-1.8198982000336001,1.4768469095224002,4.7079409122480005,5.63809890747,6.549834823606,7.498107719420001,8.911247444154,9.702898025509999,10.082830619796002,10.4386034012
R.Middle_D_d_x,0.25919875837859996,0.25403478369134,0.429000467062,0.5871108055114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09718836545939999,-0.3289589971306,-0.46587843894979997,-0.5016163706778,-0.4840605735778,-0.4673475503922,-0.2956571757794,-0.3303787350654,-0.39899927377699995,-0.34944943189620004,-0.30813834071159996,-0.28031406998639996,-0.31111304163919995,-0.3090653598306,-0.300944250822,-0.2953194558622,-0.3099526643752,-0.3222891688345
R.Middle_D_d_y,-0.4030206024648001,0.16569273173840002,-0.021312020719260007,-0.36303513329458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10984053611759999,0.07749899774770001,0.1878086686134,0.08069973960514001,0.0401608452201,0.02500382531436,-0.04688482023778,-0.035722149536,-0.043751396983860005,-0.051724027097219995,-0.0988117441535,-0.1392198801042,-0.13378182351600001,-0.11515659987919999,-0.12594068050379997,-0.118955361843,-0.11496520638459999,-0.12343936413550001
R.Middle_D_d_z,-0.16186951324346,-0.31368181705479997,-0.058402729034600045,0.2133467495442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1359760403634,0.6350964426993999,0.8557843208312,0.859807276726,0.8741080999374,0.8819693803786001,0.9538650989534,0.941579055786,0.9157309532166,0.9354277610778,0.9459214687348,0.9497498631477999,0.9408795833583999,0.9440315127373999,0.9452839493752,0.9479465007784,0.9437531232834001,0.938556373119
R.Ring_M_s_x,339.83828125,156.23829345680002,101.32962188724,80.9202163697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.50497131348,32.924848175060006,38.657857513420005,40.00681610106,42.08658065796,42.573368835459995,40.15743179322,37.50635528564,34.4668914795,27.18655624388,15.036674690248,3.8416225433336004,-2.544022846221,-4.856315803528,-4.067850112914,-2.505789113046,-1.2089099407194,-0.585557103157
R.Ring_M_s_y,360.7453186036,162.1613555908,186.2464111328,131.22873840300002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.3154632568,224.65904541020004,217.69353637699996,216.72138671880003,219.75855102539998,226.56775817880003,236.80170898420002,237.1477905274,238.86027526860002,244.26057739280003,246.3458587646,246.76851501480002,246.26263732900003,243.85376892059998,241.8808380126,241.155911255,241.8940979004,242.814781189
R.Ring_M_s_z,392.599229621722,279.37109375,256.3356140136,202.04378356939998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.82463912964,-51.36670608522,-53.594111633299995,-50.415641784660004,-50.38390960692,-51.02760314938,-52.447330474880005,-51.00047073362,-47.0455467224,-43.0356613159,-40.201368713380006,-39.2876777649,-38.9516494751,-38.16198349,-37.059500885,-36.07359771728,-35.631019592259996,-35.3858203888
R.Ring_M_e_x,331.43772583,140.78906707779998,87.45736236574001,53.261324310320006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.79786167144,-6.5970369339,-3.21630539894,-1.5688172936458,0.45478007197384,1.3839728593820002,1.4007490754106,-1.15144558996,-3.7931756973280004,-9.59912643432,-20.829666709919998,-30.9414909363,-37.623472595200006,-39.758567810040006,-38.438907623300004,-36.72667999268,-36.063301086420005,-35.96235466
R.Ring_M_e_y,394.1940551756,211.42994384780005,225.82426452659996,149.1781555176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.485958862400004,218.0172485354,204.6287139892,203.8787353516,206.058654785,212.0941375732,216.61952514619998,218.2572235106,220.3740753174,224.17266845720002,224.107180786,222.3633636474,222.8156463624,221.44465026839998,218.8971618652,218.36544494640003,219.54196167,220.245498657
R.Ring_M_e_z,387.86513137808004,263.227529907,231.37064819339997,173.14393615720002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.85208911896,-16.18829922675,-20.04203643802,-16.40988769532,-16.7819999695,-17.25271949766,-18.68011779784,-16.39753513336,-11.77937145232,-7.078260612487999,-4.587235736846,-4.011013031006,-3.321417045594,-1.6985852718339998,-0.448086020351,0.7968618392944001,0.9123378396027999,0.5186574608085
R.Ring_M_d_x,0.1521092176438,0.27973978966479995,0.25118558928368,0.5008207678793999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1503397583962,0.7156244874000001,0.7582173228266,0.7528118014334,0.753828859329,0.7458182215692,0.7017689824102,0.6999784469606001,0.6927767515182001,0.6660799503326,0.6494333982468,0.6298194050789999,0.6351851463318001,0.6319766163826,0.6223582386969999,0.6196391820907999,0.6311100006104,0.64056918025
R.Ring_M_d_y,-0.6056577324868,-0.8921083807946001,-0.7166378617286001,-0.3250109016894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0755153477192,0.12026330828680001,0.2365653216838,0.23254244327540002,0.248064634204,0.2620744854214,0.36543969512,0.3420523166658,0.3347304522992,0.36373264193519994,0.40267671346659994,0.44190517067900004,0.42455570697800005,0.4057629048826,0.416166418791,0.41266797780979997,0.4047311246394,0.40866297483450004
R.Ring_M_d_z,0.08572050947700002,0.292312171682782,0.4520416855812,0.5232908010484001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10814522504799999,-0.636976969242,-0.6075289011002,-0.615743649006,-0.6084312677382,-0.6115633130074001,-0.611424422264,-0.6265568733216,-0.6385662436485999,-0.6510822057724,-0.6448666453364,-0.6387561321258,-0.6451581716538,-0.6602443695068001,-0.6629244804382,-0.6676150321962001,-0.6616921901702,-0.6501238942145
R.Ring_P_s_x,331.43772583,140.78906707779998,87.45736236574001,53.261324310320006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.79786167144,-6.5970369339,-3.21630539894,-1.5688172936458,0.45478007197384,1.3839728593820002,1.4007490754106,-1.15144558996,-3.7931756973280004,-9.59912643432,-20.829666709919998,-30.9414909363,-37.623472595200006,-39.758567810040006,-38.438907623300004,-36.72667999268,-36.063301086420005,-35.96235466
R.Ring_P_s_y,394.1940551756,211.42994384780005,225.82426452659996,149.1781555176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.485958862400004,218.0172485354,204.6287139892,203.8787353516,206.058654785,212.0941375732,216.61952514619998,218.2572235106,220.3740753174,224.17266845720002,224.107180786,222.3633636474,222.8156463624,221.44465026839998,218.8971618652,218.36544494640003,219.54196167,220.245498657
R.Ring_P_s_z,387.86513137808004,263.227529907,231.37064819339997,173.14393615720002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.85208911896,-16.18829922675,-20.04203643802,-16.40988769532,-16.7819999695,-17.25271949766,-18.68011779784,-16.39753513336,-11.77937145232,-7.078260612487999,-4.587235736846,-4.011013031006,-3.321417045594,-1.6985852718339998,-0.448086020351,0.7968618392944001,0.9123378396027999,0.5186574608085
R.Ring_P_e_x,334.9056945798,132.2017044066,76.1868621826,31.84002075194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.50006408692,8.268098068226,11.9219429016,13.908923721319999,15.96546306612,17.19150886538,18.43629264834,16.317191123999997,13.241690063459998,7.698742198941998,-2.7631791591652,-13.112736129771998,-20.084789276100004,-21.79569168088,-20.41592292784,-18.565040969840002,-18.079891967760002,-18.276870727549998
R.Ring_P_e_y,418.96363830560006,246.05256652819997,251.09164733899996,160.1529815674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.9868286132,237.3299194332,224.1512542724,223.47450866679998,224.5589660646,230.03851013180002,230.4883026124,233.34487609859997,237.1610412596,241.14107360820003,239.1215759278,236.06690063460002,236.814126587,235.88631286640003,233.1954101564,232.9605438232,234.01064453119997,234.253517151
R.Ring_P_e_z,395.25188598624,264.46673278799994,222.51426086420003,154.77250976559998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.832043933868,14.831096839899999,11.071238136279998,14.489732742320001,14.76966457366,14.449306106559998,14.416332435600001,15.916278457639999,19.94370727538,24.404809188839998,27.4364768982,28.741015243539998,29.46289253236,30.660862350459997,31.9419910431,32.9764831543,33.247493743899994,33.220264434849994
R.Ring_P_d_x,-0.08729035104612201,0.21614793203781998,0.28368372172112,0.5391841650010001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0680157065392,-0.37416241169000003,-0.3810367524626,-0.38958194851859995,-0.390411120653,-0.39788308143600004,-0.4287925839424,-0.4396937608718,-0.42877551913260004,-0.435395425558,-0.45474193096180004,-0.4487580716608,-0.4414568364622,-0.4521340072154,-0.453646939993,-0.45713692307459997,-0.45265079736740005,-0.44515186548200003
R.Ring_P_d_y,-0.623462152481,-0.8714675545694,-0.6359917491673601,-0.276241493225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1636299490928,-0.4861089646816,-0.49139142632479993,-0.49323474168780007,-0.4656614601614,-0.4516682505608,-0.34908360242860004,-0.37976326942440003,-0.42253576517099994,-0.42710268497459997,-0.37791932225240005,-0.3449244201182,-0.3523482859136,-0.3635034024716,-0.3598935842514,-0.36736544370659996,-0.3641834974288,-0.352588355541
R.Ring_P_d_z,-0.18592810034760002,-0.031191289424860002,0.22291937321425997,0.46241734027859993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0927313625812,-0.7807727217675999,-0.7831356048586,-0.7777578234674001,-0.7941701054574001,-0.7979547977446001,-0.833053100109,-0.8133537888526,-0.7984847068787999,-0.7924435615542,-0.8060518026350001,-0.8243838429449999,-0.8251963853833999,-0.8145024299621999,-0.8152733564376,-0.8099760770797999,-0.8138909816742,-0.8231147229675
R.Ring_I_s_x,334.9056945798,132.2017044066,76.1868621826,31.84002075194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.50006408692,8.268098068226,11.9219429016,13.908923721319999,15.96546306612,17.19150886538,18.43629264834,16.317191123999997,13.241690063459998,7.698742198941998,-2.7631791591652,-13.112736129771998,-20.084789276100004,-21.79569168088,-20.41592292784,-18.565040969840002,-18.079891967760002,-18.276870727549998
R.Ring_I_s_y,418.96363830560006,246.05256652819997,251.09164733899996,160.1529815674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.9868286132,237.3299194332,224.1512542724,223.47450866679998,224.5589660646,230.03851013180002,230.4883026124,233.34487609859997,237.1610412596,241.14107360820003,239.1215759278,236.06690063460002,236.814126587,235.88631286640003,233.1954101564,232.9605438232,234.01064453119997,234.253517151
R.Ring_I_s_z,395.25188598624,264.46673278799994,222.51426086420003,154.77250976559998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.832043933868,14.831096839899999,11.071238136279998,14.489732742320001,14.76966457366,14.449306106559998,14.416332435600001,15.916278457639999,19.94370727538,24.404809188839998,27.4364768982,28.741015243539998,29.46289253236,30.660862350459997,31.9419910431,32.9764831543,33.247493743899994,33.220264434849994
R.Ring_I_e_x,333.5314880372,128.97951049804,70.571989441,17.88885879518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.17546920776,29.485325622559998,32.99508628846,35.30933761598,37.40224075318,38.44786224366,37.801871490459995,36.318372344980006,33.26568260194,27.009737777699996,15.960999679559999,5.150064277647999,-1.7260181546201998,-3.7415812969199997,-2.455430364608,-0.52306232293976,0.03950775414706,-0.18015082925550002
R.Ring_I_e_y,433.20614013680006,255.35808715820002,256.7431427004,167.7789886476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0174621582,244.19262390120002,232.8100616456,231.0218200682,232.2961975098,237.96243591299998,241.1317504882,242.3075775146,246.42666931140002,251.0027526856,249.4231018064,247.20220336900002,247.67054443359999,246.67206420899998,244.1776916502,243.73484191900002,244.862628174,245.485786438
R.Ring_I_e_z,400.22775955192003,277.2653289794,224.69095458979996,145.5009002686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1162597656199997,5.4588019490184,1.8008143782605999,4.908539581298,5.4240583419820005,4.870319175722,3.5636436462380003,4.679651498794,8.998185157776001,12.72532768248,15.188777351359999,16.52543563844,17.14079933164,17.83772277832,19.15288200378,20.12584686282,20.57345581056,20.846533775349997
R.Ring_I_d_x,0.055787994712519995,0.13081011548640004,0.227944609523,0.5663694739342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06801571846,-0.8613468289376002,-0.8554975748062,-0.868783557415,-0.8702597856523999,-0.8629351973536,-0.7861762046816001,-0.8119795084,-0.8129056096077999,-0.7839602708816,-0.7601375341414001,-0.7414071559904001,-0.7453032612802,-0.7329351067541999,-0.7291344523432,-0.7324426412586,-0.7355855703354,-0.7346647679805001
R.Ring_I_d_y,-0.5781965374945999,-0.377772335539447,-0.22943141907462,-0.30958977043619995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1636299490928,-0.27860231697554,-0.3515179693698,-0.30639500617980003,-0.31410511136060004,-0.321684271097,-0.43208755254740006,-0.3638549983502,-0.37615279555340003,-0.4003503859042,-0.4182066738608,-0.45205516219139996,-0.4407334148884,-0.43786458373079995,-0.4458429932594,-0.4373996555804,-0.44055337309840004,-0.4559916108845
R.Ring_I_d_z,-0.2020032882692,-0.5195792853832,-0.0883663952352,0.37639566063880003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0927313566208,0.3804830908774,0.37634749412540003,0.38896365165679997,0.37939962148679995,0.3888740777968,0.4405820190906001,0.456168591976,0.44435075521460005,0.474146938324,0.49721466898919997,0.4959107041358,0.5002348184586001,0.5205755591393999,0.5191939949988,0.5216918945312,0.5145225524902,0.5023310184480001
R.Ring_D_s_x,333.5314880372,128.97951049804,70.571989441,17.88885879518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.17546920776,29.485325622559998,32.99508628846,35.30933761598,37.40224075318,38.44786224366,37.801871490459995,36.318372344980006,33.26568260194,27.009737777699996,15.960999679559999,5.150064277647999,-1.7260181546201998,-3.7415812969199997,-2.455430364608,-0.52306232293976,0.03950775414706,-0.18015082925550002
R.Ring_D_s_y,433.20614013680006,255.35808715820002,256.7431427004,167.7789886476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0174621582,244.19262390120002,232.8100616456,231.0218200682,232.2961975098,237.96243591299998,241.1317504882,242.3075775146,246.42666931140002,251.0027526856,249.4231018064,247.20220336900002,247.67054443359999,246.67206420899998,244.1776916502,243.73484191900002,244.862628174,245.485786438
R.Ring_D_s_z,400.22775955192003,277.2653289794,224.69095458979996,145.5009002686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1162597656199997,5.4588019490184,1.8008143782605999,4.908539581298,5.4240583419820005,4.870319175722,3.5636436462380003,4.679651498794,8.998185157776001,12.72532768248,15.188777351359999,16.52543563844,17.14079933164,17.83772277832,19.15288200378,20.12584686282,20.57345581056,20.846533775349997
R.Ring_D_e_x,332.51466674820006,128.66217193596,70.80260314950002,12.180028653142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.30546875,38.0354194641,40.97227096556001,43.506700134259994,45.56856155396,46.46552963258,44.21130981444,42.71326828000001,39.6511390686,32.87414245608,21.237159729000005,10.084611606598,3.319642806054,1.0972988605510001,2.386568546296,4.324792051316,5.006124114988,4.8749415874499995
R.Ring_D_e_y,442.0885009768,245.78522949239996,245.10430297859997,170.7836608888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.7359802246,243.31032714860004,232.20182189919996,229.90050964340003,231.57671508779998,237.5569824222,243.43339233380001,243.1484802248,246.81156311019998,251.67320556659996,250.9086303712,249.42395629900003,249.65155029300004,248.5478851318,246.2462158202,245.6053863524,246.828036499,247.7978744505
R.Ring_D_e_z,404.36966934172,285.9282409668,225.9248840334,142.3698242188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.65688095092,-8.18011264802,-12.73796348572,-9.497841644282001,-9.026009178162,-9.65878620148,-11.57846832276,-10.621917152406,-6.332945346832001,-2.80310564041,-0.4903944015496001,0.8179239273082001,1.4363870620740002,2.0556013822559995,3.395648145676,4.345849990844,4.842641067504,5.19029450417
R.Ring_D_d_x,0.061203283071500005,0.01910101547847997,-0.01388080120059999,0.34361950755119997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0680156588554,-0.5146376550198,-0.4801537632944,-0.4934064567088,-0.4915380418298,-0.48259044289599995,-0.3857897281646,-0.3849144041536,-0.38434622883800007,-0.352983671427,-0.3175767123702,-0.2970147430896,-0.303702777624,-0.2912564456462,-0.2914441704748,-0.2917966127394,-0.2989449858664,-0.30427046120199996
R.Ring_D_d_y,-0.5346369028094,0.5761987268926001,0.7005520462987999,-0.18085383176820002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1636299729348,0.05310621112577999,0.03661048579962,0.06749266013502,0.04330627992748,0.02440460175276,-0.1385378479958,-0.050614672154179995,-0.023167095892119998,-0.04035514742134,-0.08941527158012,-0.1337292611598,-0.11923848539600002,-0.1129073113202,-0.124506290257,-0.11258971393120001,-0.1182996466756,-0.139166608453
R.Ring_D_d_z,-0.24930519163599998,-0.5214281380176,-0.07427125573160002,0.18846222758279998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.092731332779,0.8209382414815998,0.8751018285752,0.8671327590942,0.8697623014449999,0.8745196461678001,0.9114170193674,0.921014869213,0.9227941751482,0.9346700429916,0.943743145466,0.9454489469527999,0.9452623724938001,0.9499397754669999,0.9484417676928001,0.949811887741,0.9468515157698001,0.942362844944
R.Pinky_M_s_x,339.6384643556,148.4456207274,98.44015808115998,77.08645324701999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.81651115418,39.9696582794,46.08916244508,47.47537536618,49.5176437378,50.099946594239995,48.23589477538,45.56928558349999,42.72213211058,35.810543823239996,23.775538253780002,12.804881858825999,6.344780445100001,4.00733156204,4.898850250244,6.482913875577999,7.6592130660999995,8.202899456025
R.Pinky_M_s_y,361.32027587899995,161.34235534680002,188.0192382814,128.09487304700002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.232144165,216.8325195314,210.11482543940002,209.1204772946,211.91203002919997,218.6375183106,228.37890319840002,228.8379211426,230.9437927246,236.55055236820004,238.3650482176,238.79113464359997,238.28689880360002,235.88779907239996,233.96058349600003,233.2706695558,233.93266601559998,234.77755737299998
R.Pinky_M_s_z,384.87197608958,281.5986328126,254.3372680664,203.57348022440002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.33249511718,-44.699990844720006,-46.901741027839996,-43.79099426268,-44.00753707884,-44.88971786498,-47.843646240220004,-46.17979354856,-41.88823776244,-38.17605514528,-36.04201583864,-35.61809082031999,-35.101210784900005,-34.234133911140006,-33.275426483139995,-32.26908187866,-31.703838729839998,-31.4338159561
R.Pinky_M_e_x,334.323223877,130.48437957744,84.30860595704,50.75367507936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.4465007782,4.644413805008,9.393292236328,11.014235878,12.96728839874,13.9642271042,14.445993042000001,11.82190170288,9.517812156676001,4.1337097167958,-7.113842511176,-17.00567150118,-23.782580566420002,-26.03647003174,-24.6232070923,-22.901558303839998,-22.34475021362,-22.2797269821
R.Pinky_M_e_y,393.36304321299997,204.93876647940002,226.04353942859998,141.8304351806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.526263427800004,203.60958557139998,190.9306579592,190.1319061278,192.1576324462,198.20550537139997,202.9844360352,204.55497741699998,207.00021362300004,211.22064819360003,211.1909881592,209.77117309580004,210.0797943116,208.56494445799999,206.14613037099997,205.62037658679998,206.65837097180003,207.3199157715
R.Pinky_M_e_z,375.53297424310006,264.4545562744,228.857232666,175.995327759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.11036872864,-12.872694969188,-16.92142543792,-13.4024547577,-14.218894004820001,-15.095395660399998,-19.092163467400002,-16.45079250336,-11.27626972198,-7.059688854218001,-5.705411624908001,-5.908935451505999,-4.933076095582,-3.180988550188,-2.1568645954140004,-0.8766901552674,-0.5702160358428,-0.93046978116
R.Pinky_M_d_x,0.10396929383281998,0.3513326376678,0.27642159759998003,0.5150849103928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.161629474163,0.690982925892,0.7177932143211999,0.7132017135622,0.7149468183516,0.7068363070488,0.6609506726264001,0.6601189970971999,0.6494964122771999,0.6196178436281998,0.604214799404,0.5831122636796,0.5893092274664,0.5876747608184,0.5774691343308,0.5747778654098,0.5868954896928,0.596258401871
R.Pinky_M_d_y,-0.6267757296562,-0.8527719020842,-0.7437780499458,-0.26867581903939997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0839955508708,0.258648505807,0.375253802538,0.37142782211299996,0.38640784025179997,0.399662399292,0.4967309594155999,0.4749889016152,0.4683507561682,0.4954681038857999,0.5315408945084,0.5676478147506,0.5517478585246,0.5344513893128,0.5440673708918,0.5408562898634,0.5335015296936001,0.5370878875255
R.Pinky_M_d_z,0.182676448300472,0.335348403454,0.4984046936038,0.5394451856614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.082587325573,-0.6225609660147999,-0.5864329338073999,-0.5944180250169999,-0.5826836943626,-0.5827947735784,-0.5623961806297999,-0.5815170407296,-0.5987884521486,-0.6086547493932,-0.5934021592140001,-0.581128871441,-0.5901067972184,-0.6074180960654001,-0.6086977243422,-0.6140539765358,-0.6089922904966001,-0.5966636836529999
R.Pinky_P_s_x,334.323223877,130.48437957744,84.30860595704,50.75367507936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.4465007782,4.644413805008,9.393292236328,11.014235878,12.96728839874,13.9642271042,14.445993042000001,11.82190170288,9.517812156676001,4.1337097167958,-7.113842511176,-17.00567150118,-23.782580566420002,-26.03647003174,-24.6232070923,-22.901558303839998,-22.34475021362,-22.2797269821
R.Pinky_P_s_y,393.36304321299997,204.93876647940002,226.04353942859998,141.8304351806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.526263427800004,203.60958557139998,190.9306579592,190.1319061278,192.1576324462,198.20550537139997,202.9844360352,204.55497741699998,207.00021362300004,211.22064819360003,211.1909881592,209.77117309580004,210.0797943116,208.56494445799999,206.14613037099997,205.62037658679998,206.65837097180003,207.3199157715
R.Pinky_P_s_z,375.53297424310006,264.4545562744,228.857232666,175.995327759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.11036872864,-12.872694969188,-16.92142543792,-13.4024547577,-14.218894004820001,-15.095395660399998,-19.092163467400002,-16.45079250336,-11.27626972198,-7.059688854218001,-5.705411624908001,-5.908935451505999,-4.933076095582,-3.180988550188,-2.1568645954140004,-0.8766901552674,-0.5702160358428,-0.93046978116
