,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
R.Ring_P_s_x,-5.598499202730001,-8.909758758544,-10.63106536866,-12.0692893982,-11.9034833908,-10.234556770328002,-9.081844711304,-8.542642974854,-9.173377418518001,-9.767958259584,-10.05097713472,-10.07176628114,-10.32242984772,-10.984541893020001,-11.5835334778,-12.032706260660001,-12.324788284299999,-12.690237426740001,-13.259191322339998,-13.5151157379
R.Ring_P_s_y,154.29816589360001,187.2280120846,184.23522033700002,183.5048004152,183.40342407240001,183.3624084474,184.2755920412,184.979562378,185.33067321779998,185.917175293,186.6885894774,186.95965576179998,187.2544952392,187.5669464112,187.1855255126,187.3941497804,187.50563964839998,186.85270080560002,186.3852722166,186.325195312
R.Ring_P_s_z,-14.063198089599998,-17.57177124022,-17.15171470642,-16.992145156840003,-16.556893920900002,-16.39889678956,-17.659967040999998,-18.28549690246,-18.167352294900002,-18.127254486060004,-17.94220581054,-17.915093612680003,-17.71589202884,-17.59776649478,-17.511591720579997,-17.398131179820002,-17.33997154236,-17.09216766358,-16.92623023984,-16.657094955399998
R.Ring_P_e_x,-25.45406417848,-32.65177841186,-32.52219161988,-33.6650390625,-33.15262145996,-30.193789291399998,-27.784916687000003,-26.978703308119997,-27.959951782219996,-28.410611343379998,-28.64983482362,-28.90527305602,-29.210330581660003,-30.41350364686,-31.661791992180003,-32.57156524658,-33.14076385498,-33.62784957886,-34.24604034422,-34.5427589417
R.Ring_P_e_y,129.4332946778,155.37612915059998,151.1805603028,150.262805176,149.8841522218,149.065600586,149.27243042000003,149.82350158699998,150.3426208496,150.844165039,151.5799346924,151.97300415040002,152.29403991700002,152.909643555,152.8970397952,153.3355133056,153.59196472160002,153.0074371338,152.558932495,152.520858765
R.Ring_P_e_z,-11.92459945678,-14.31518306728,-13.0091310501,-12.766488266,-12.800074005139999,-12.60952930452,-13.889062309259998,-14.6193386078,-14.67711658478,-14.7175086975,-14.663476943960001,-14.670916557319998,-14.505650138860002,-14.352497863779998,-14.280866050719998,-14.6805715561,-14.92157859802,-14.76949768066,-14.776930999760001,-14.5597305298
R.Ring_P_d_x,0.4980582475662,0.5955464124677999,0.5491184830666,0.5417092323302001,0.5330147624018,0.5006586730478,0.46914904713640004,0.46245137453060003,0.4712437033654,0.46763353943819996,0.4665349602698,0.4724208533764,0.47378538250900004,0.4873573362828,0.5036443710326,0.5151980876924,0.5221492528914,0.5252004146576,0.5264355421066,0.5274587869640001
R.Ring_P_d_y,0.6237120032310001,0.7989747405052,0.8291453123089999,0.8338444590567999,0.8407996058464,0.8603033423424,0.8780215382576,0.8818569898606,0.8776426792145999,0.8797736883162001,0.8806677699087999,0.8776073813438,0.876950418949,0.8693460464477999,0.8600946307182001,0.854329073429,0.8506927728652001,0.8489767670632,0.8485022068024,0.847950160503
R.Ring_P_d_z,-0.05364474430680001,-0.08168847262858,-0.10391284525399999,-0.10599666684860001,-0.09423631578686001,-0.09505273848772,-0.09458961486815999,-0.09196215867998,-0.08754930794238,-0.08553028553722,-0.08224384635688001,-0.08137714117766,-0.08052592128517999,-0.08140452951194,-0.08103973418476,-0.06816744431852,-0.06066312193872,-0.058262003213179994,-0.05391316786407999,-0.0526104271412
R.Ring_I_s_x,-25.45406417848,-32.65177841186,-32.52219161988,-33.6650390625,-33.15262145996,-30.193789291399998,-27.784916687000003,-26.978703308119997,-27.959951782219996,-28.410611343379998,-28.64983482362,-28.90527305602,-29.210330581660003,-30.41350364686,-31.661791992180003,-32.57156524658,-33.14076385498,-33.62784957886,-34.24604034422,-34.5427589417
R.Ring_I_s_y,129.4332946778,155.37612915059998,151.1805603028,150.262805176,149.8841522218,149.065600586,149.27243042000003,149.82350158699998,150.3426208496,150.844165039,151.5799346924,151.97300415040002,152.29403991700002,152.909643555,152.8970397952,153.3355133056,153.59196472160002,153.0074371338,152.558932495,152.520858765
R.Ring_I_s_z,-11.92459945678,-14.31518306728,-13.0091310501,-12.766488266,-12.800074005139999,-12.60952930452,-13.889062309259998,-14.6193386078,-14.67711658478,-14.7175086975,-14.663476943960001,-14.670916557319998,-14.505650138860002,-14.352497863779998,-14.280866050719998,-14.6805715561,-14.92157859802,-14.76949768066,-14.776930999760001,-14.5597305298
R.Ring_I_e_x,-24.257244110120002,-31.52642288208,-31.5131374359,-32.5761631012,-32.30159797668,-29.5948562622,-27.32237930298,-26.79046058656,-27.60816497802,-27.852742767320002,-28.02760696414,-28.3221637726,-28.55037498474,-29.750037765500004,-31.25016937256,-32.36239738466,-32.92731094362,-33.359535980240004,-33.869947814940005,-34.166343689
R.Ring_I_e_y,125.97966918940001,152.08028869620003,148.7851226806,147.9358764648,147.2925445556,146.83137817359997,147.2197509764,147.4104217528,147.72599182119998,148.1728942872,148.782437134,149.14474792480001,149.4040924072,150.0293945314,149.96982727059998,149.96789245600002,149.97981262219997,149.33428955059998,148.7581970216,148.682479858
R.Ring_I_e_z,7.50614643097,10.154023361212001,11.570862770080002,11.81681232454,11.76590118408,11.99882106782,10.7383140564,9.979189300546,9.898817443848,9.848813629149998,9.887252807616001,9.877270317078,10.03338832853,10.187557601920002,10.25888957978,9.805058288576,9.529585075378,9.671991157533999,9.643621063232,9.8549823761
R.Ring_I_d_x,-0.048420019447800014,-0.04552875980734,-0.04082353040576,-0.04405289739372,-0.0344300467521,-0.024231167510160002,-0.01871297806502,-0.007615777850152,-0.014232316799470002,-0.022569814696899997,-0.02517361156644,-0.023590983450419996,-0.026699970662579998,-0.026841986924420004,-0.01665310841056,-0.008462351094932,-0.008635712694378,-0.010855223424715999,-0.015215658955260003,-0.015228715725200001
R.Ring_I_d_y,0.13972410559639997,0.13334054946879997,0.0969127535819,0.09414107203474001,0.10484924912419999,0.09039043486118,0.08304570913315999,0.09762651026262,0.105861543119,0.10807219892719999,0.11317898184040001,0.1144233986736,0.11691924929639999,0.11652687638999999,0.1184268936514,0.1362445920706,0.1461376547814,0.14860535264019997,0.1537671983242,0.155290156603
R.Ring_I_d_z,-0.7861140370368,-0.9899561405182,-0.994438290596,-0.9945720672605999,-0.9938711285591999,-0.9955855369567999,-0.9963552713393999,-0.995188117027,-0.994274020195,-0.9938851833344,-0.9932543516158001,-0.9931515216828,-0.9927813410759999,-0.9928224921226001,-0.9928103923796,-0.9906206011773999,-0.9892262697219998,-0.9888347744941999,-0.9879877209664001,-0.987751483917
R.Ring_D_s_x,-24.257244110120002,-31.52642288208,-31.5131374359,-32.5761631012,-32.30159797668,-29.5948562622,-27.32237930298,-26.79046058656,-27.60816497802,-27.852742767320002,-28.02760696414,-28.3221637726,-28.55037498474,-29.750037765500004,-31.25016937256,-32.36239738466,-32.92731094362,-33.359535980240004,-33.869947814940005,-34.166343689
R.Ring_D_s_y,125.97966918940001,152.08028869620003,148.7851226806,147.9358764648,147.2925445556,146.83137817359997,147.2197509764,147.4104217528,147.72599182119998,148.1728942872,148.782437134,149.14474792480001,149.4040924072,150.0293945314,149.96982727059998,149.96789245600002,149.97981262219997,149.33428955059998,148.7581970216,148.682479858
R.Ring_D_s_z,7.50614643097,10.154023361212001,11.570862770080002,11.81681232454,11.76590118408,11.99882106782,10.7383140564,9.979189300546,9.898817443848,9.848813629149998,9.887252807616001,9.877270317078,10.03338832853,10.187557601920002,10.25888957978,9.805058288576,9.529585075378,9.671991157533999,9.643621063232,9.8549823761
R.Ring_D_e_x,-18.16475982666,-24.57024192808,-25.086288070680002,-26.2132545471,-26.19699745178,-23.99507369994,-22.1735183716,-21.704678344719998,-22.26404762268,-22.43638267518,-22.596824264539997,-22.85759658812,-23.03009223938,-24.180076217659995,-25.814213943479995,-26.94059753418,-27.4092514038,-27.76600875854,-28.196599960319997,-28.4775543213
R.Ring_D_e_y,130.6865142822,158.5543334962,156.16156005879998,155.34853210440002,154.5701599122,154.5041900636,155.1101440432,155.4542266846,155.74056701659998,156.163293457,156.6830413818,156.97852172860001,157.18515625000003,157.53930969240002,157.04703063980003,156.6890319824,156.5539794924,155.87594909679999,155.224859619,155.12924194299998
R.Ring_D_e_z,18.39472618104,23.84768753052,25.06767578124,25.32510910034,25.4649318695,25.69745292664,24.491313934319997,23.66677780152,23.504905319219997,23.440710067759998,23.52577934262,23.54084510804,23.7046886444,23.988475418100002,24.339718246460002,24.06482543944,23.82135429382,23.94925727842,23.923602294940004,24.1378574371
R.Ring_D_d_x,-0.3654532015324,-0.41726140379879995,-0.38550986647600005,-0.38167438507060003,-0.366179984808,-0.3358988881112,-0.3088506579398,-0.30506691336659997,-0.32056296467800005,-0.32489640116679996,-0.3257615327833999,-0.3277880966662,-0.33113005161299996,-0.3341100752352,-0.3260718107224,-0.3252226889134,-0.3309967696666,-0.3355236291884,-0.3403116345406,-0.341237843037
R.Ring_D_d_y,-0.28233665227899996,-0.3883408248426,-0.44247021079040005,-0.44464268684380004,-0.43654241561880003,-0.4602480351924,-0.4732994556426,-0.482501733303,-0.4807484328748,-0.4792982518672001,-0.47391197681439995,-0.46990324854839993,-0.46674132943159996,-0.4504767775536001,-0.4245208621023999,-0.4031626224518,-0.3943465948106,-0.39239664673799995,-0.3878980398178,-0.386704266071
R.Ring_D_d_z,-0.6531434774398,-0.8214043855667998,-0.8095964789389999,-0.8102852225303998,-0.8217262864114,-0.8217024683951999,-0.8249636292456,-0.8210399508476,-0.8161512136458,-0.8152999639512,-0.8180970549582,-0.8195996165276,-0.8200627923012,-0.8278379559518001,-0.844628214836,-0.8553616642949999,-0.8572813510894001,-0.8564113378525999,-0.8565742611884002,-0.856747746468
R.Pinky_M_s_x,11.560127830499999,11.814697074880002,9.872456359862001,8.475387191771999,8.304627037048,9.46793575287,10.15345897674,10.218261337280001,9.940837287898,9.710096359252,9.574334335328,9.481064987183998,9.39737377167,8.840296554568003,8.209972858430001,7.616121864317999,7.32344083786,7.000912475586,6.580140590668,6.30904245377
R.Pinky_M_s_y,144.25383605940002,177.6133728028,177.5977813722,176.9553009032,176.7545837402,178.31961669920003,180.05942688000002,180.36431884760003,180.010345459,180.3528442384,180.861392212,180.96542358380003,181.0740203858,181.28861389180003,181.3751281738,180.83704833960002,180.2065734864,179.2116455078,178.27269897440002,178.078292847
R.Pinky_M_s_z,28.855130004859994,36.96089706422,37.91127395628,38.06699905394,38.61417388916,39.12342529295999,38.09619216917999,37.60115203858,37.53633117674,37.4267196655,37.53293533328001,37.567897796660006,37.687478637699996,37.7570991516,37.905509948719995,37.985814666740005,37.95268096924,38.13874130248,38.18437194824,38.4391937256
R.Pinky_M_e_x,6.468605995178,6.616658306122,5.555368232726001,4.212215805054,4.491471481324,6.555980587006,8.05054769516,8.638618659974,7.9226663589480015,7.375975227355999,7.108051395416,7.021712493896,6.759549903868001,5.951509857174,5.180759429929999,4.595604515078,4.21735754013,3.8134054183979997,3.23077917099,2.9611332416500002
R.Pinky_M_e_y,144.0618041992,175.03345642099998,173.0092712402,172.4118957518,172.48978271480001,173.14576110859997,174.69233093239998,175.5007629394,175.64581298820002,176.2794982908,177.05730896,177.2132598876,177.4709411622,177.5295623782,176.8874786376,176.8640472412,176.81645813,176.091607666,175.5812469482,175.49705505400001
R.Pinky_M_e_z,-13.703597640999998,-16.30428771972,-15.30089092254,-15.1536333084,-14.6630475998,-14.130373954780001,-15.17667007446,-15.739039230360001,-15.831966209399999,-15.951992988579999,-15.859716606160001,-15.828786277760003,-15.71091899872,-15.617161560079998,-15.40500068664,-15.365251541160001,-15.434484100359999,-15.25992698668,-15.227771949760001,-14.978631973299999
R.Pinky_M_d_x,0.0950179532172,0.09700577110046,0.08056546896696001,0.07955927997826001,0.0711610853672,0.05434289053082,0.03924451842904,0.0294792830944,0.037663094699400004,0.043559353798639996,0.04602575972678,0.04589642062785999,0.04922705367208,0.053910520672820005,0.05653116330504,0.05636887699366,0.05796570777892,0.05948523804546,0.06250576078892,0.0624786615372
R.Pinky_M_d_y,0.0035836973809578003,0.04814638644454,0.08563074618576001,0.08478899896146,0.07958969026806,0.09655446410179999,0.10016071349392,0.09076365232466,0.08145088106393998,0.0760167568922,0.07099178284406,0.07002285569908,0.06724064350128,0.07015139758587999,0.08374848663808,0.0741441220045,0.06326631382106,0.05822612792252001,0.05022786036132,0.0481710471213
R.Pinky_M_d_z,0.7942307472228,0.9940346002579998,0.993045079708,0.9932031154632,0.9942591786384,0.9938221335409999,0.9941778540611999,0.9954343676563999,0.9959588527679999,0.9961531996726001,0.9964133739472001,0.996488595009,0.9965205907822,0.9960701584818,0.9948804378512,0.9956372499466,0.9963109612466001,0.9965256333352001,0.9967771053315999,0.9968831539149999
R.Pinky_P_s_x,6.468605995178,6.616658306122,5.555368232726001,4.212215805054,4.491471481324,6.555980587006,8.05054769516,8.638618659974,7.9226663589480015,7.375975227355999,7.108051395416,7.021712493896,6.759549903868001,5.951509857174,5.180759429929999,4.595604515078,4.21735754013,3.8134054183979997,3.23077917099,2.9611332416500002
R.Pinky_P_s_y,144.0618041992,175.03345642099998,173.0092712402,172.4118957518,172.48978271480001,173.14576110859997,174.69233093239998,175.5007629394,175.64581298820002,176.2794982908,177.05730896,177.2132598876,177.4709411622,177.5295623782,176.8874786376,176.8640472412,176.81645813,176.091607666,175.5812469482,175.49705505400001
R.Pinky_P_s_z,-13.703597640999998,-16.30428771972,-15.30089092254,-15.1536333084,-14.6630475998,-14.130373954780001,-15.17667007446,-15.739039230360001,-15.831966209399999,-15.951992988579999,-15.859716606160001,-15.828786277760003,-15.71091899872,-15.617161560079998,-15.40500068664,-15.365251541160001,-15.434484100359999,-15.25992698668,-15.227771949760001,-14.978631973299999
R.Pinky_P_e_x,-12.067589378360001,-15.713009262099998,-15.38892421722,-16.496560478240003,-15.8944574356,-12.714668464659999,-10.068473243724002,-9.467682838440002,-10.61176433562,-11.041072845479999,-11.27332115174,-11.46726551056,-11.74478092194,-12.699886322040001,-13.54068164828,-14.31136951446,-14.907824134839998,-15.447516059879998,-16.15563488006,-16.4489994049
R.Pinky_P_e_y,126.9407226564,152.760684204,149.4274230956,148.6130249026,148.4141418456,148.18133850099997,148.92160644540002,149.727975464,150.1713653566,150.71886596680002,151.4838775634,151.73195495599998,152.0182006838,152.2258972168,151.7268035888,151.94428710940002,152.1000793458,151.4768524168,151.0485290526,150.99575805700002
R.Pinky_P_e_z,-13.172523498539999,-15.672393226600002,-14.675420379639998,-14.811886978139999,-14.864094161979997,-14.8436882019,-16.872123146059998,-17.54480895996,-17.5358066559,-17.6394645691,-17.731473541259998,-17.887794494639998,-17.97525634768,-18.29596595764,-18.83659248352,-19.47238235474,-19.75996170042,-19.5613368988,-19.43420524596,-19.2584514618
R.Pinky_P_d_x,0.587523674965,0.7077616572379999,0.6638508439064,0.6563858985904,0.6461529016495999,0.610802948475,0.574300992489,0.5738977432251999,0.5874677300454,0.5837472081186,0.5826163887978,0.5860270738600001,0.5865137100222,0.5911750793454,0.5933951854704,0.5992759346959999,0.6061922550201999,0.6104946374892,0.61447224617,0.6152240037919999
R.Pinky_P_d_y,0.5426701784136001,0.7059583067897999,0.7474508643148001,0.7543296217918001,0.7631021261216,0.7912729382515999,0.8168296098708,0.8168948769570001,0.807438659668,0.8101704359055999,0.8105760693549999,0.8076560258864001,0.8067506909369999,0.8020255088803999,0.7974932909011999,0.7898573756216001,0.7834109663964,0.7801899075508001,0.7775896191595999,0.776593625546
R.Pinky_P_d_z,-0.01683293767272,-0.02002854198218,-0.01982493065298,-0.010832000430672001,0.006372377439394001,0.02260922454298,0.05373912826178,0.057235719263560005,0.05400496423246,0.053486141562479994,0.05932725220917999,0.06526236981154,0.07177049219607999,0.08490744233132,0.10876780748356,0.1301797255872,0.1371004462244,0.13633759617799998,0.13332720994959998,0.13565325737
R.Pinky_I_s_x,-12.067589378360001,-15.713009262099998,-15.38892421722,-16.496560478240003,-15.8944574356,-12.714668464659999,-10.068473243724002,-9.467682838440002,-10.61176433562,-11.041072845479999,-11.27332115174,-11.46726551056,-11.74478092194,-12.699886322040001,-13.54068164828,-14.31136951446,-14.907824134839998,-15.447516059879998,-16.15563488006,-16.4489994049
R.Pinky_I_s_y,126.9407226564,152.760684204,149.4274230956,148.6130249026,148.4141418456,148.18133850099997,148.92160644540002,149.727975464,150.1713653566,150.71886596680002,151.4838775634,151.73195495599998,152.0182006838,152.2258972168,151.7268035888,151.94428710940002,152.1000793458,151.4768524168,151.0485290526,150.99575805700002
R.Pinky_I_s_z,-13.172523498539999,-15.672393226600002,-14.675420379639998,-14.811886978139999,-14.864094161979997,-14.8436882019,-16.872123146059998,-17.54480895996,-17.5358066559,-17.6394645691,-17.731473541259998,-17.887794494639998,-17.97525634768,-18.29596595764,-18.83659248352,-19.47238235474,-19.75996170042,-19.5613368988,-19.43420524596,-19.2584514618
R.Pinky_I_e_x,-15.10699462892,-20.44380111692,-20.8143135071,-22.11491851808,-21.70991744994,-18.918526458739997,-16.84819641114,-16.03012828828,-16.66140441896,-17.042621994020003,-17.233252334579998,-17.620199203480002,-17.960257339480002,-19.549817276000006,-21.26000442506,-22.51827049256,-23.2909236908,-23.8913417816,-24.41238861084,-24.693836212199997
R.Pinky_I_e_y,126.4125427246,152.05826110840002,148.432217407,147.3376678466,146.892871094,146.4258087156,146.3669921874,146.6164855958,146.93704528799998,147.63688049319998,148.2790344238,148.533255005,148.62739257799998,148.8147766114,147.8465789796,147.4302001954,147.24942932140002,146.4704101564,146.1452148438,146.108016968
R.Pinky_I_e_z,0.4421282082796,1.1086323499686,1.880486011504,1.661104059218,1.51901884079,1.3720914125461998,-0.9979075640421999,-1.6794332981119997,-1.489278244974,-1.5447697639459999,-1.6453542470940001,-1.8733048439020004,-2.024584984778,-2.6163962364199995,-3.677355623246,-4.748207283019999,-5.242956733702,-5.13252811432,-4.8623166084300005,-4.67453575134
R.Pinky_I_d_x,0.174162080884,0.2710808545352,0.31088224649440005,0.321939629316,0.33323382735240004,0.35548956990219993,0.388487404585,0.3760371088982,0.34665266871440004,0.34389696121220004,0.3415122270584,0.3525715529918,0.356155347824,0.3925104320048,0.4423278033732,0.47026667594900007,0.48036311268820003,0.4838427960872,0.473123317957,0.47244045138400004
R.Pinky_I_d_y,0.03026543334126,0.04024980589747999,0.057026651501640005,0.07307970672844002,0.08717090040444,0.10059426277873999,0.1463828891516,0.17829262614260002,0.1853309690952,0.17660197317620002,0.18364190459239998,0.183289897442,0.19429796934119997,0.1954618930814,0.22234220206760003,0.2586633592842,0.2779489099978,0.2868760108948,0.2809666275976,0.28007426857900003
R.Pinky_I_d_z,-0.7801381707189999,-0.9615757703782,-0.9486761569976,-0.9439249634744001,-0.9387748360636001,-0.9291863918305999,-0.9096142292022,-0.9091077327728,-0.9194880843161999,-0.9222480058670002,-0.9217566728594001,-0.9176522493362,-0.9139953851698,-0.8984608530998001,-0.8686450839044,-0.8437154054642001,-0.8318442940712,-0.8267905712128,-0.8349892139436002,-0.835678398609
R.Pinky_D_s_x,-15.10699462892,-20.44380111692,-20.8143135071,-22.11491851808,-21.70991744994,-18.918526458739997,-16.84819641114,-16.03012828828,-16.66140441896,-17.042621994020003,-17.233252334579998,-17.620199203480002,-17.960257339480002,-19.549817276000006,-21.26000442506,-22.51827049256,-23.2909236908,-23.8913417816,-24.41238861084,-24.693836212199997
R.Pinky_D_s_y,126.4125427246,152.05826110840002,148.432217407,147.3376678466,146.892871094,146.4258087156,146.3669921874,146.6164855958,146.93704528799998,147.63688049319998,148.2790344238,148.533255005,148.62739257799998,148.8147766114,147.8465789796,147.4302001954,147.24942932140002,146.4704101564,146.1452148438,146.108016968
R.Pinky_D_s_z,0.4421282082796,1.1086323499686,1.880486011504,1.661104059218,1.51901884079,1.3720914125461998,-0.9979075640421999,-1.6794332981119997,-1.489278244974,-1.5447697639459999,-1.6453542470940001,-1.8733048439020004,-2.024584984778,-2.6163962364199995,-3.677355623246,-4.748207283019999,-5.242956733702,-5.13252811432,-4.8623166084300005,-4.67453575134
R.Pinky_D_e_x,-11.265755653380001,-16.89643917084,-18.250191879259997,-19.785180664080002,-19.68643074036,-17.46987380982,-16.16855278016,-15.104958534240001,-15.03054771426,-15.34798774718,-15.537219429,-16.069979286200002,-16.46058921814,-18.635805892940002,-21.22033767702,-23.004887771619998,-24.05219535828,-24.8039123535,-25.04405097962,-25.274061203000002
R.Pinky_D_e_y,131.73364257819998,158.83977661140003,155.524725342,154.3016357424,153.71075134280002,153.4747070314,153.2119720456,153.1379058838,153.3769226074,154.2801696778,154.79924621599997,155.0006225588,154.9381317138,154.97486877440002,153.5007507324,152.3848724366,151.68873596199998,150.6175506592,150.3966186522,150.386245728
R.Pinky_D_e_z,10.84686012268,14.443740272540001,15.28269977572,15.17393760682,15.15466747282,14.963035011300002,12.75590724946,12.21414012908,12.381269454980002,12.222256851180001,12.180182456979999,11.994018173219999,11.920283317560001,11.441704368600002,10.622251129159999,9.801956558236,9.461812782286,9.649124336242,9.904557228092,10.086799621599999
R.Pinky_D_d_x,-0.2497594118118,-0.2306513875722,-0.1667205572128,-0.151480808854,-0.13156818896539998,-0.09419218152748,-0.044190791249240004,-0.06015503443778001,-0.10603920519366002,-0.1101860195398,-0.110276980698,-0.10079614073054,-0.09750923067332,-0.059429513663060006,-0.002579154539844001,0.031640119850640004,0.04949829205871999,0.05933582857252,0.0410710297525,0.0377265363932
R.Pinky_D_d_y,-0.3459807634354,-0.44093781113600006,-0.461158657074,-0.4528009474276001,-0.443302220106,-0.45832319855680004,-0.4450642347336,-0.4240262389182,-0.4187243878842001,-0.43195019960399994,-0.4239477157592,-0.420511752367,-0.41032767295840006,-0.4005325019362,-0.3676372885702,-0.3221554696558,-0.28864609599119995,-0.2696493029594,-0.2764285922048,-0.27817270159699997
R.Pinky_D_d_z,-0.6765212416649999,-0.8670559287070001,-0.8714191079140001,-0.8786116957664,-0.8865971922875999,-0.8836905121801999,-0.894280385971,-0.9033675789833999,-0.9018707036972,-0.8951394081113999,-0.898943901062,-0.9016608953476,-0.9067028760912,-0.9140652775764,-0.9297681331633999,-0.9460595488549999,-0.9561120152473999,-0.961110985279,-0.9601501584054001,-0.959789872169
R.Thumb.TTP,40.914040374760006,52.3586151123,53.537155151360004,53.98709945675999,54.030487823479994,53.914369201679996,53.39569702148,53.141265869120005,53.08982086182,56.510643005380004,56.75782775878,57.02423324586,57.61698379516,59.12848739624,61.433190918,64.6536819458,64.96624755858,65.558732605,66.02400207522001,66.3133087158
R.Index.TTP,35.3767189026,44.187699890119994,44.16124954226,44.13567504882,44.10385055542,44.064920806880004,44.01167755128,43.9281135559,43.8992614746,43.88828735352,43.883717346180006,43.87931365964,43.87284927366,43.84761657716,43.817098999020004,43.81227874756,43.80951156616,43.80596542358,43.80036087038,43.796436309799994
R.Middle.TTP,32.18152389526,40.08075103762,39.98916015625999,39.949182128900006,39.85986938476,39.763317108159995,39.724342346200004,39.5839942932,39.53897094728,39.52659606932,39.52163848876,39.514896392820006,39.50864334108,39.43966598508,39.35541610718,39.3423072815,39.32922058104,39.31722183228,39.304888153060006,39.298999786399996
R.Ring.TTP,29.85522460936,37.24645996092,37.18996658326,37.140938568120006,37.0820892334,37.02603683474,36.9872428894,36.93428878784,36.9063369751,36.88686447144,36.88028793334,36.87504119873999,36.87046813964,36.82826309206,36.74024124146,36.71893463138,36.71432266236,36.70792922974,36.700976562520005,36.699016571
R.Pinky.TTP,29.46592483522,36.15388946534001,35.742495727519994,35.583771514880006,35.48737030030001,35.32313995362,35.08879089354001,34.97250823975999,34.903979492199994,34.86188812256,34.8408920288,34.80674667358,34.777541351320004,34.70591049194,34.70755844114,34.808834075899995,34.88409805296,34.98365783694,35.070059204079996,35.085018158000004
L.Thumb.TTP,10.5690284729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index.TTP,14.11706848144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle.TTP,15.82994232178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring.TTP,14.7126876831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky.TTP,13.051361083980002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb.TNA,56.9293416989,69.1325699448,69.78255426807999,70.9732650951,71.30155107776,72.63950663768,74.9693205402,75.88850981112,75.14684245846,74.4449907048,74.01453886822,74.08549405966,74.3675244082,75.3854381051,76.4057162461,74.75606408088001,74.14175279582,74.45507171048,74.47243465737999,74.5219485775
R.Index.TNA,64.70086498624,78.84509274912,76.86134326230001,77.33696828224,77.32132058236,76.50439146976001,77.69693371596,78.04799216568,77.88520360448001,77.65766617599999,77.84673013504,77.90415469248,78.08979225764,77.96094235342,77.22456151511999,77.51964277526,78.04824501086,78.30095215210001,78.88708008322001,79.176356838
R.Middle.TNA,70.05087357416,85.49051057002,83.46448400216,83.73579371510002,83.72150181206,82.461097286,82.93253874324,84.17437349913999,84.75859894114001,85.05299546916,85.25670668122,85.30867934983999,85.47480956765999,84.66039113938,82.87437205102,83.22539906594,84.0466935164,84.46960509959999,85.04714176152001,85.2495545794
R.Ring.TNA,65.87355820236,81.2398072261,80.57042626059999,81.01511533094,81.2701841828,81.11804108710001,81.94277149857999,82.37456683142001,82.66751872503998,83.11452577068,83.34966768886001,83.29462534304,83.37766790086,82.75419268642,80.7091248263,80.48064572036,80.95931718304,81.30556064046,81.82306365602,81.9469386605
R.Pinky.TNA,58.63262847731998,70.1369024386,67.8148037309,67.13858501168,67.46952655212002,66.98685056842001,65.521041451,65.95497435066,66.6854112771,67.58947083903999,67.71517999614,67.19359455594,66.54321251402,64.02913597738,58.67622787025999,56.03374425014,55.15866006256,54.75765170564,56.0069139596,56.2154415307
L.Thumb.TNA,11.2835237175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index.TNA,0.8353761332060001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle.TNA,2.1171958773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring.TNA,3.2212571733400006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky.TNA,3.21014565268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_Index.ang,113.14084362819999,144.052156521,144.45777759439997,146.0884622708,146.42404932879998,147.5924974796,152.2176126006,153.811100334,152.8040794812,151.8211677576,151.52627100599997,151.649129163,152.30115538200002,152.93020959120003,151.7318245714,150.39065172699998,150.3401783622,150.6067127178,150.77923240180002,150.838141229
R.Index_Middle.ang,7.521128825322,9.152127678986,8.815258969168001,8.496771249802,8.455255779489999,7.809361226999999,6.896468569898,7.85730289426,8.702582443596,9.189325305306,9.199215310393999,9.231617249500001,9.231071069741999,8.599799510778,7.597505154124001,7.72649138976,8.056845235974,8.240843065983999,8.196253134946,8.09633845736
