,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
R.Thumb.TNA,121.65818092928001,138.82619104580004,143.72635798839997,140.0160640668,135.15734733280001,127.24847580999999,123.236208205,112.5285578382,105.793740795,110.2599570706,120.41831563239998,125.5573160328,120.87243377760001,110.028370019,101.20136570769999,95.13930818835999,93.58796222956,94.05277640956001,94.49905772118,93.99391405141999,93.92502399007999,94.0090587944,94.61977011078,95.38035848336001,95.89832208716,96.04542468003999,95.525954939,94.7140581289,93.43008706522001,92.73709035984,92.87743993621999,94.69567560085999,95.25729668368001,95.53590610527999,95.53881997516001,96.47835303264,96.92773545621999,96.9209086363
R.Index.TNA,120.43298201964001,138.03158474560001,142.7005063198,138.3544803424,130.84391241600002,125.2323348052,121.51729012759999,115.98023897499999,107.6241895652,103.217417875,103.2286004656,101.63036880979999,99.72269838794,94.7035233686,90.69961332212,91.62237932725999,91.8915241387,91.74922833778001,92.50567141612001,93.19243309603999,92.98011148052001,92.76700672828,92.59018047602,92.62038385790001,93.01684236829999,93.3676452394,93.44480128804,92.98652418098,92.1163062381,91.88425723154,92.21043024852,94.05818592969999,95.39721710664,96.22313384035999,96.09063066498,96.32799488724001,96.56860099476,96.7519807208
R.Middle.TNA,72.01200366779999,62.72425666734,59.58684158932,73.44051333750001,74.57113721568001,67.98396535742,61.861483306619995,59.09194703316,57.2371472219,55.176260820619994,56.969040442419995,62.00647156709999,96.39314967362002,100.59608304579999,99.91906342252,97.73945049116,91.25467273078,74.56484068729999,63.91373743676,63.84263053822,64.3903738374,67.4691124327,69.00563893046,67.01767581284,64.78914895634,64.9742876648,65.0290580312,65.28440569616001,63.99217957904,64.50014554772,71.45304770988,69.42449542366,64.11574980254001,62.61005674956,61.64259728354,60.51712187992,60.981084586739996,60.995448926499996
R.Ring.TNA,68.73260166994001,62.4984208186,59.06890395344,67.42289643379999,66.01757198380001,61.98534874398,59.92323501853999,60.24051061862,61.07985958172001,60.73620197878,61.181540246219996,61.04035969754,63.35680424028,66.96276193972,69.55067200266001,74.9016605365,76.52838716082,76.51981775926001,77.4246153558,78.11065676866001,78.29273946725999,77.82282601496,77.7823448181,77.90541618494,77.7491824642,77.6030078815,77.67391113718,78.33778554468,78.22399427933999,78.02793949273999,77.76572810616001,77.20347012684,77.31804042861998,75.40227212726,74.61803657994,73.79958492936,74.0191529511,73.9808462228
R.Pinky.TNA,73.80665639404,70.07846240024,65.0767022637,72.43625738058,73.16839452003998,70.4182835901,68.25544727836,66.75443937821998,65.7702142266,64.62291760052,66.7299461972,72.9484492806,80.09959846544,78.82866191257999,73.80026692796,77.89682628239999,80.07183606458,79.92811886368,80.60226971936,81.01529847283999,81.1298933758,80.63246763437999,80.66886367312,80.85886110924,80.73026541691999,80.57711504068,80.60856761446,81.41092054404001,81.06939367428001,80.72492560004,80.46332240862,80.03518034698001,80.54670801588,78.68601896202001,77.68695111486001,76.72111942512,77.06069597014,77.0218152149
L.Thumb.TNA,11.494212089840001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index.TNA,19.12171066186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle.TNA,18.81531423824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring.TNA,13.17784391392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky.TNA,14.08288342178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_Index.ang,9.426582837184,3.5500370155840004,1.7185145289080002,7.179708475140001,11.407172015539999,14.29601072506,12.834941771380002,8.04029686056,2.19523297611,7.090341883479999,17.30149870464,23.98700991254,21.22308304354,15.67870911898,11.934682745866,8.241255476978,7.798766330548,8.623815190261999,10.264464187778,10.853437993940002,10.898912028919998,10.98652647178,11.2499443399,11.62427821356,12.0377907897,12.2470982515,12.19699919982,11.398231034079998,10.79887383302,11.3205382019,11.563915355939999,12.125219869759999,12.39139375034,12.47383511752,12.62589843032,12.68044687382,12.35568432292,12.111752276199999
R.Index_Middle.ang,148.7559843976,143.1837850314,143.59116098700002,134.26571955339998,131.90107588560002,132.6996566382,137.3366322486,143.51918894780002,138.713156949,120.03173448460002,106.2250892067,81.23758765542,20.61165966046,10.67513345156,10.001644606038,12.486262287280002,20.32819834482,57.3262262876,111.5590564764,117.31728429239999,100.47142353781999,81.60301727856,76.71231221242002,86.02399613444001,103.08062316506,125.761188519,128.2874262258,123.9539468366,115.0666478336,96.26174534954,69.66028653892,77.12869902324,108.3540702322,106.19634139300001,102.23068887280002,103.525446175,105.7213286686,107.06934199999999
R.Middle_Ring.ang,8.125081316678001,9.623950966604,5.875300858051999,13.97576487746,18.405548554300005,21.345857488119997,17.3299461793,10.058705783958,9.591609847022,17.707435663320002,22.63897573872,37.85379680856,95.75962488825999,108.64765082199999,125.8600386846,133.3058782442,125.00707024980002,87.49528515877999,34.98297929762,31.999492265619995,48.83455789772,66.90621072322,71.18570424948001,61.87219300848,45.18979051312,23.617774969460005,21.630376311640003,25.8275314881,34.22347679258,52.47916947506,78.72744730321999,70.84360266946001,39.17908653332,39.752790198979994,43.043503943539996,41.357932728579996,38.92394866152,37.4935508534
R.Ring_Pinky.ang,8.277457439976,7.681173760042,6.445027337329999,5.261511621392001,7.351534970246,8.662780170228,9.385927125904,8.930624537406,8.421118263226,9.902949052261999,17.16220099834,33.74407686242,44.76207760488,37.40073309582,8.638532915318,10.619956141053999,8.488135903504,8.277849520844,9.560665526206,10.848379040240001,11.314775381859999,11.397714068179999,11.470769412220001,11.79236371048,12.07843086902,12.35585431004,12.58172706056,12.52534121844,12.2731811112,12.371283162160001,12.44443656912,13.07355996908,13.41932865846,13.242981616079998,12.92666956118,12.568355479819997,12.6063208671,13.0808284138
L.Thumb_Index.ang,7.633544305319999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_Middle.ang,0.315025939968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_Ring.ang,28.8993923528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_Pinky.ang,1.496154981054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.sphere_center_x,0.5790368080220005,-4.65604891777,-6.042606735228,-8.042482948301998,-0.7191310942179999,2.3897058963779996,1.4898938298236,6.11276741028,13.3887304306,21.316747283939996,25.656077957140003,26.235261154159996,27.469197082519997,27.74291419982,24.168174362180004,20.40629768372,19.332587432860002,16.644434547419998,14.88330249784,14.98330516818,15.4881263733,16.06856460572,15.9385766983,14.718844985980002,13.370477867119998,12.17223224638,11.49184913636,12.027020072940001,11.605881691,12.62417259218,14.48857383728,13.666552162159999,13.051777458200002,12.72274456026,13.21363830564,13.35904655456,13.783972358719998,13.757393837
R.sphere_center_y,173.5507904054,169.33855590820002,162.4304901122,165.15417480460002,165.72967529299999,166.44427185060002,168.98553466799999,180.193936157,186.26184387219996,188.79634399399998,188.9842681884,189.9074523926,187.29076232919996,184.20548095700002,189.6390472412,193.0102813722,184.3027282716,182.50882873519998,187.483230591,188.86686706560002,188.3999237062,186.682382202,185.59615173359998,184.8290130614,185.0211700438,185.5087890626,186.12419128419998,187.6685394288,186.18569335939998,185.88676452660002,184.9349243164,182.7408721924,184.45781555180002,185.09888305660002,185.7855499268,185.9575653076,185.9718566896,186.24258422900002
R.sphere_center_z,-6.496129709480799,1.2402372121799998,6.984450054167999,15.558227539045998,35.11967887878,49.101628112780006,60.11125640872001,76.31858673091999,96.82402801518,110.7154922486,113.55100860600001,112.37426300039999,118.27921295159999,127.25417022679999,139.10429992680002,143.9066955568,143.9533843994,145.21701049819998,146.1437561034,146.3576202396,146.4320037842,146.91030578600004,147.1353973386,146.9439086916,146.83891601559998,146.8610900878,146.91894226059998,147.21988220219998,147.0968292236,146.9179107666,147.5545837402,148.31846313499997,146.94624328600003,147.12059631359998,147.81683349600002,148.0262298584,147.62585754399998,147.52757263200002
L.sphere_center_x,-5.7861061096199995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.sphere_center_y,54.41929321280001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.sphere_center_z,-6.149935150140001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
