,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
R.Pinky_I_s_x,1.515426826480001,-29.213091659539998,-36.25185775758,-37.73718719482,-53.9527519226,-79.18770141602,-82.98761138916,-75.71015014650001,-68.88242797851998,-60.59044570924,-36.22802200316,-21.489498901380003,-14.009357261664002,-5.251500511166,-14.167254447942,-21.410353088399997,6.444944381706,49.663379669200005,50.28698883056,43.25916748048,38.68733825682,37.96670913694,39.813766479499996,41.115043640139994,41.223271179200005,40.60260620116,40.6610321045,40.32906112672,38.65802688598,35.636627960220004,35.79762039184,37.71262435912,40.97176971436,40.38576660156,36.86274490356,33.187361145,37.9214691162,45.8518386841,48.02385025024,49.175362396260006,49.45617980956,46.189021301260006,43.893972778320006,43.29206848146,42.99121475222,42.88044433594,42.783455657939996,41.87556610108,41.265505218479994,40.94213714598,40.25091094970001,39.41026611328,38.592931747449995
R.Pinky_I_s_y,210.492782593,215.8386901854,214.80837402339998,207.37570495600002,204.7077728274,206.6964447022,207.85343627920003,208.93258972159998,212.4691223144,216.23541564939995,216.16684265139997,216.82546997059998,199.82085571300001,197.1605499268,208.10685424800005,211.19522705079999,203.87369995120002,201.3130096434,200.6822357178,202.859463501,203.13931274400002,202.45776672340003,202.1082733156,201.59090271,201.5306060792,201.35673522960002,201.00387573260002,201.40867919939996,200.9971740722,198.5495269776,195.460821533,194.32685241680002,195.7422882078,196.8556335448,198.0747863768,197.96201171880003,197.6108093262,195.868902588,190.5472442626,190.0289520264,190.2130218506,188.7026062012,188.49973144519998,188.390765381,188.72314758320002,188.41986694359997,187.4387695312,187.2124053954,186.3071777344,186.4260955812,186.6107025146,184.80318603519999,184.76174926750002
R.Pinky_I_s_z,110.25722694406002,144.7227661136,146.4040008548,145.0503234864,132.52050018300002,126.4475128174,128.31952972419998,134.14650268539998,140.3456939698,144.201147461,142.4765197754,146.33620910640002,139.30528564460002,147.4229766846,149.106085205,146.78233032240001,145.2269500734,139.01950378420003,141.7342620848,148.85864868160002,152.559222412,152.4368072512,150.9654724122,149.68839111300002,149.45910034180002,148.77622680660002,148.19986877440002,148.60762329119999,150.0271972656,151.6127532958,152.39731445319998,151.51931457519999,150.580923462,151.56499938940001,153.61912536620002,155.2133911134,154.4455718996,151.74159240720002,148.1403137208,146.22871704119999,147.73063964839997,150.0342376708,151.6790222166,151.785690308,152.113607788,151.9031829834,151.151223755,152.0432006836,153.853329468,155.630859375,157.2060424806,159.2352905274,160.20925903300002
R.Pinky_I_e_x,17.0618642568652,-18.75718898773,-38.42513198852,-23.61051635742,-40.11903152466,-65.2150062561,-69.10393981934001,-62.44525299074,-55.610180664059996,-47.2668991089,-22.25017967226,-7.970991134636,-19.58142223356,-6.3066412925719995,-16.227466011029996,-25.3740146637,6.0825603961954,65.59056015013999,67.96767425538,59.251846313499996,52.450042724620005,51.35844650266,54.226028442360004,56.23269195555999,56.587306976319994,56.13802108763999,56.40971679686,56.037227630619995,53.66859817504,49.05194091796,47.914712524420004,50.70946502686,55.419784545880006,54.50801467894,49.61254730224,44.4560165405,50.86962280272,61.229138946540004,64.22512893678001,66.18824310302,65.51118927,63.27740249634,61.698459625240005,60.98304824828,60.752563476540004,60.46385650636,60.36394729614,59.88455123901999,59.41167221067999,58.834088134759995,58.00123443604,57.27863769532,55.91334533695
R.Pinky_I_e_y,206.00257568359999,217.049511719,219.5863098144,204.62448120140002,208.8130340576,212.8274963378,210.50326538079997,213.308215332,216.878442383,219.331036377,219.7626525876,214.5785980224,203.27952880880002,200.56123962380002,212.7018493652,216.03927001940002,208.0261627196,205.5806823728,203.8010650636,205.46623840319998,205.5739501954,204.70784301780003,204.3169311524,203.899569702,203.7877105712,203.63721923839998,203.36030578619997,203.7811187744,203.37353210459997,201.0371643066,198.63731384279998,196.94228515620003,198.5433624268,200.2399444582,202.0509796142,201.97146606459998,201.19718933139998,198.67100219740001,192.89815368620003,195.5993011476,196.1232055666,194.9252960206,193.8759979248,193.69920349119997,193.8090911864,193.75414733899999,193.08900451660003,192.4982574464,191.4742187498,191.6029937744,191.2071472166,188.9261596682,188.11077117899998
R.Pinky_I_e_z,109.288451933978,160.1486816406,166.3932342526,144.51204986579998,118.54238739019999,112.9467987062,113.22305450439998,118.90205230720001,125.1145767214,128.6826385498,128.1779159546,148.53829650899996,158.8816223144,167.7493255616,169.12577514640003,166.33650207500003,165.0850982666,151.131802368,151.9889678958,161.6736328126,167.79920043939995,168.0412994386,165.63738098160002,163.6202026368,163.1284912108,162.246081543,161.40689697279998,161.8595031738,164.0565612792,167.1470703124,168.86124267579999,167.3888061524,165.1141357422,166.2922668458,169.407232666,172.09137268060002,170.1183898928,165.2818817138,160.0203216552,136.27039184539998,136.1228027344,140.185458374,142.6229583742,142.4677673338,142.8044219972,142.399053955,141.8244873046,143.3484558108,145.3704040526,146.6293457032,147.62763671859997,149.67058410639999,149.40461731
R.Pinky_I_d_x,-0.75146762728696,-0.5054051324726,0.10504902675766,-0.6828369736672,-0.6686766386030001,-0.6753940820694,-0.6710910558700001,-0.6411815762518,-0.641536808014,-0.6440163850782,-0.6756427884104002,-0.6534401610493,0.2693353414534,0.05100204418406201,0.09958385862414001,0.19159036576737998,0.017516472400209992,-0.7698675870894,-0.854626095295,-0.7730335116386,-0.665243971348,-0.6473125815392,-0.6966413736342,-0.7307373404504,-0.7426470041276,-0.7509307861328001,-0.7612396597862,-0.7592812180519999,-0.725561618805,-0.6484521627426,-0.5857003211974,-0.6282245993614,-0.6983696222304001,-0.6826229810714001,-0.6162835478782,-0.5446897983548,-0.6258712530134001,-0.7432880878447999,-0.783116567135,-0.8223468661307999,-0.7760463476178,-0.8259963035582001,-0.8606103181838,-0.8551238179203999,-0.8585252285003999,-0.8499243140219999,-0.8497832655906,-0.8704951524733999,-0.8771260023117999,-0.8648380160333999,-0.8579923152923999,-0.8636983036993999,-0.8372116982935001
R.Pinky_I_d_y,0.217042669654,-0.05852717943496001,-0.23094988763339996,0.13298514634359998,-0.19843486137679997,-0.2963548481466,-0.12808402627708,-0.2115033805368,-0.21313203573220002,-0.1496321141722,-0.1738096058368,0.10860637463648,-0.16718091666700002,-0.1643781736492,-0.22210697531700002,-0.234145104885,-0.2007163614034,-0.20628527998920002,-0.15075393617160002,-0.1260029286146,-0.11768238395479999,-0.1087612956762,-0.106759260595,-0.11159336119900001,-0.1091010153294,-0.1102310851216,-0.1139020830394,-0.1146759405732,-0.1148653268816,-0.12024421542880001,-0.1535411775112,-0.126421429217,-0.13539473712439998,-0.163586449623,-0.1921961098908,-0.19380385577659998,-0.1733538419008,-0.1354442730546,-0.11363523602487999,-0.2692524075508,-0.2856788426636,-0.30078442096720004,-0.2598710358142,-0.2565924525262,-0.24583780169460004,-0.25784157216540005,-0.2731138110162,-0.25550071895119997,-0.2497577607632,-0.2502342164518,-0.22217703461639998,-0.1992909818888,-0.16188067942849999
R.Pinky_I_d_z,0.046828860230739996,-0.7456392526626001,-0.9662145614626001,0.02601843476279999,0.6756560921670001,0.6525800704956001,0.729714000225,0.7368666887284,0.7362221360208,0.7501136302947999,0.6911473393442,-0.106441771984,-0.9462559461593999,-0.9825090050698,-0.9676860809326,-0.9451843380928,-0.9598774194716,-0.5854687154294,-0.49567869305619994,-0.6194342136384,-0.7366505146028001,-0.7542698860168,-0.7091918468474,-0.6734179019927999,-0.660733449459,-0.6510884046554001,-0.6383843302726,-0.6405523777008,-0.6781332731245999,-0.7508778572084,-0.795812058449,-0.7670791029932001,-0.7024877786638,-0.7118676185607999,-0.7631452083588,-0.8158261895178001,-0.7575725913048,-0.6544930219648,-0.5742405235768,0.481352776289,0.5610846638678,0.4760576903820001,0.437740331888,0.45039777755740007,0.44997544288639996,0.4593983471394,0.4508238255976,0.42027539610840003,0.4100367009639999,0.4351035475732,0.46298866271979994,0.4623264491556,0.5222607553005
R.Pinky_D_s_x,17.0618642568652,-18.75718898773,-38.42513198852,-23.61051635742,-40.11903152466,-65.2150062561,-69.10393981934001,-62.44525299074,-55.610180664059996,-47.2668991089,-22.25017967226,-7.970991134636,-19.58142223356,-6.3066412925719995,-16.227466011029996,-25.3740146637,6.0825603961954,65.59056015013999,67.96767425538,59.251846313499996,52.450042724620005,51.35844650266,54.226028442360004,56.23269195555999,56.587306976319994,56.13802108763999,56.40971679686,56.037227630619995,53.66859817504,49.05194091796,47.914712524420004,50.70946502686,55.419784545880006,54.50801467894,49.61254730224,44.4560165405,50.86962280272,61.229138946540004,64.22512893678001,66.18824310302,65.51118927,63.27740249634,61.698459625240005,60.98304824828,60.752563476540004,60.46385650636,60.36394729614,59.88455123901999,59.41167221067999,58.834088134759995,58.00123443604,57.27863769532,55.91334533695
R.Pinky_D_s_y,206.00257568359999,217.049511719,219.5863098144,204.62448120140002,208.8130340576,212.8274963378,210.50326538079997,213.308215332,216.878442383,219.331036377,219.7626525876,214.5785980224,203.27952880880002,200.56123962380002,212.7018493652,216.03927001940002,208.0261627196,205.5806823728,203.8010650636,205.46623840319998,205.5739501954,204.70784301780003,204.3169311524,203.899569702,203.7877105712,203.63721923839998,203.36030578619997,203.7811187744,203.37353210459997,201.0371643066,198.63731384279998,196.94228515620003,198.5433624268,200.2399444582,202.0509796142,201.97146606459998,201.19718933139998,198.67100219740001,192.89815368620003,195.5993011476,196.1232055666,194.9252960206,193.8759979248,193.69920349119997,193.8090911864,193.75414733899999,193.08900451660003,192.4982574464,191.4742187498,191.6029937744,191.2071472166,188.9261596682,188.11077117899998
R.Pinky_D_s_z,109.288451933978,160.1486816406,166.3932342526,144.51204986579998,118.54238739019999,112.9467987062,113.22305450439998,118.90205230720001,125.1145767214,128.6826385498,128.1779159546,148.53829650899996,158.8816223144,167.7493255616,169.12577514640003,166.33650207500003,165.0850982666,151.131802368,151.9889678958,161.6736328126,167.79920043939995,168.0412994386,165.63738098160002,163.6202026368,163.1284912108,162.246081543,161.40689697279998,161.8595031738,164.0565612792,167.1470703124,168.86124267579999,167.3888061524,165.1141357422,166.2922668458,169.407232666,172.09137268060002,170.1183898928,165.2818817138,160.0203216552,136.27039184539998,136.1228027344,140.185458374,142.6229583742,142.4677673338,142.8044219972,142.399053955,141.8244873046,143.3484558108,145.3704040526,146.6293457032,147.62763671859997,149.67058410639999,149.40461731
R.Pinky_D_e_x,26.546242332459997,-2.6836274147139996,-20.4554058075,-13.371496582032,-47.744901657099994,-65.65210037232,-67.62328186032,-62.578660583479994,-55.71554336546001,-45.652304077139995,-20.306870841986,2.371776628504,-2.1142799854274004,11.814557456972,1.854780077936,-7.668073439602002,23.749340820314,79.6268829346,83.54932708738,73.3458908081,64.57885360716,63.160331726079995,66.9272842407,69.5555908203,70.12734222411999,69.82908630372,70.28873596192001,69.88053588868,66.89712982178,62.70403671266,62.28898849488,64.35583190918,67.91234741212,67.4015029907,63.649138641360004,59.462870025639994,64.61426391602001,72.61158142091999,73.73601379396,65.47565689088,69.91788635255999,70.06838378908,68.81742706297999,67.24825286868,66.66321411134,66.4403121948,66.66692962646,66.79138183594,66.72308349609999,66.21175689698,65.70443420408,65.55406799315999,63.77398872375
R.Pinky_D_e_y,204.15235595719997,214.1992797852,217.87521972660002,200.73578491179998,211.39651184079997,218.67038269059998,214.0255554198,217.1662536624,220.013861084,221.48241577159996,223.5451568602,211.75426025400003,205.02431640619997,201.8792999268,212.57686767599998,215.6572265626,210.7441802978,209.34169921880002,206.54962158200001,207.76354675279998,207.71954650860002,206.6907897948,206.263381958,205.9341491698,205.7768615724,205.64697265620003,205.4369812012,205.87189941379998,205.46777648920002,202.4097839354,200.8552459716,200.0668670652,201.434777832,202.04519348120002,203.09042358419998,203.15775146500002,203.08743286140003,202.5137237548,198.9163146974,197.32254638679996,199.23898315440002,198.5885650636,196.5939971926,196.14647827159996,196.0025787356,196.2572998046,196.02817077640003,195.1061065674,193.9471832276,194.139428711,193.33605651859997,190.81498107919998,189.3270339965
R.Pinky_D_e_z,101.05955085752001,153.12034912119998,168.77156066879996,132.168067932,102.53886108407998,95.98215942384002,95.4047790527,101.0982025146,107.16707305899999,110.6587188718,110.66891632100001,136.1564285278,163.595147705,168.49869079599998,171.03311462419998,170.03657836919996,164.94107360840002,161.8061431884,161.0262451172,172.96723327639998,181.22990722660003,181.79324035640002,178.5674499514,175.8980407716,175.1750671386,174.1168029786,173.0459991452,173.53814086940002,176.42036743160003,155.1565704344,157.8714630126,155.72335205079997,152.16088562,153.53923950179998,157.8307861328,161.8083892824,158.3567108156,151.63225708,146.1246215822,118.235394287,118.77052154559999,123.6727645874,126.0608825684,125.5249069212,125.69719238300002,125.35823059059999,124.97171630839998,126.6813110352,128.8535369876,130.15133972179999,131.2417144776,133.5368530274,132.99958038300002
R.Pinky_D_d_x,-0.5202038526536,-0.8816081881522001,-0.9856085062029999,-0.56159233450894,0.41826557517060003,0.02397384643551999,-0.08121149763472,0.0073171686381000006,0.0057789582759,-0.088557689637,-0.10658708214774,-0.5672826290132,-0.9580419421196,-0.9939158439636,-0.9917793154716001,-0.9711396932602,-0.9689917564389999,-0.7698675870894001,-0.8546261787416001,-0.7730335116386,-0.6652438998224,-0.6473126769064,-0.69664157629,-0.7307374835011999,-0.7426470160484,-0.7509308815002,-0.7612397313118,-0.7592810392382001,-0.7255617380142001,-0.7487934112550001,-0.7884037017822,-0.7484792232513999,-0.6851950287818,-0.7071849465369999,-0.7698821902276,-0.8230994820595999,-0.7538694500923999,-0.6243067979814001,-0.5216553092002,0.039084071479628,-0.241699579358,-0.372473323345,-0.3904628753664,-0.34363540410980004,-0.32418876886360004,-0.3277980685234,-0.3457074165344,-0.3788274586204,-0.40101802945139997,-0.40465208292020005,-0.42250682711619997,-0.45389285683619995,-0.43114246428
R.Pinky_D_d_y,0.1014821350574,0.15633051395400002,0.09385034218421999,0.21328818500039998,-0.14169920682914,-0.3204720377922,-0.19319144487360002,-0.21160662174239997,-0.17197220027440002,-0.11799936443560002,-0.20746371969582,0.1549099624158,-0.0956985220312,-0.0722932871431,0.006855025328687999,0.020954411476846003,-0.1490784689784,-0.2062851488592,-0.1507534801962,-0.12600331455480002,-0.11768217384799999,-0.1087611466644,-0.10675941109679998,-0.11159309446819998,-0.1091014176606,-0.1102314442398,-0.113901989162,-0.11467563062920001,-0.11486562937480001,-0.07528577148916,-0.12164966762061999,-0.1713778197764,-0.1585890263318,-0.0990147054195,-0.05701166316866,-0.06506566628813999,-0.10367653965954,-0.2107664480804,-0.3300855517386,-0.09451694637546,-0.1708949178458,-0.20092383027080002,-0.1490774899722,-0.13422870039960003,-0.1203089252116,-0.1372935041784,-0.16120806336420002,-0.1430359214542,-0.135637743771,-0.1391189664602,-0.1167668938636,-0.10359854549172001,-0.0667098797858
R.Pinky_D_d_z,0.45134431123739993,0.38549250066274,-0.13044710606333998,0.6770458221438,0.8777652859688001,0.9304805994034,0.9773012399676,0.9765098571776001,0.9843889951704,0.9885801911354001,0.9603379011154001,0.67912373095738,-0.2585285603998,-0.041101364791435994,-0.10461420416825999,-0.20294266492121998,0.007899503409880016,-0.5854687929154,-0.4956787288186,-0.619434082508,-0.7366506218910001,-0.7542697906494,-0.709191572666,-0.6734177589418,-0.6607334136962,-0.6510882258416,-0.6383842587472001,-0.6405526876450001,-0.6781330823898,0.657657814026,0.6027700424194,0.6398296356200001,0.7104629039762,0.6994809150696,0.6349476099016,0.5640035390854,0.645107460022,0.7486577033994,0.7621547460556,0.9891876220702001,0.9517420768737999,0.905692064762,0.9084007859230001,0.929285955429,0.9383013844490001,0.9346591591833999,0.9243446350097999,0.9141634464263999,0.9059210658072001,0.9037894725797999,0.8987387180326,0.8849068880082,0.8997874259945
